timestamps,,,,,Marker
1496178856.535,-963.112,-716.376,-370.529,-184.852,0
1496178856.535,-472.477,-626.373,-111.083,-353.813,0
1496178856.535,8.836,-228.196,404.895,221.180,0
1496178856.535,-491.754,-325.197,149.680,389.821,0
1496178856.537,-957.480,-706.592,-367.671,-179.564,0
1496178856.537,-466.650,-621.257,-116.434,-352.089,0
1496178856.565,11.371,-227.242,400.792,219.444,0
1496178856.565,-481.406,-319.625,151.932,394.500,0
1496178856.565,-957.764,-722.266,-363.816,-182.174,0
1496178856.565,-477.473,-637.799,-119.516,-356.783,0
1496178856.567,9.094,-230.754,407.225,212.806,0
1496178856.567,-488.904,-312.227,153.158,391.298,0
1496178856.595,-957.738,-711.091,-364.515,-177.256,0
1496178856.595,-480.932,-636.404,-122.613,-356.080,0
1496178856.595,15.156,-228.555,403.758,215.588,0
1496178856.595,-474.371,-311.083,153.861,393.643,0
1496178856.597,-967.439,-719.693,-374.370,-179.093,0
1496178856.597,-479.163,-640.215,-120.447,-357.490,0
1496178856.625,13.989,-224.063,400.388,209.552,0
1496178856.625,-477.127,-312.239,154.183,398.370,0
1496178856.625,-966.325,-722.057,-355.648,-176.549,0
1496178856.625,-485.824,-642.350,-118.970,-361.506,0
1496178856.627,15.545,-226.498,398.795,209.055,0
1496178856.627,-471.237,-301.131,152.534,399.541,0
1496178856.655,-964.960,-720.673,-363.221,-174.683,0
1496178856.655,-490.937,-652.167,-128.668,-360.945,0
1496178856.655,29.742,-215.600,407.961,219.515,0
1496178856.655,-466.184,-302.530,157.467,398.628,0
1496178856.657,-974.066,-721.402,-368.640,-176.434,0
1496178856.657,-503.619,-650.694,-124.258,-365.530,0
1496178856.685,10.522,-222.204,395.519,203.894,0
1496178856.685,-472.718,-299.848,156.330,400.166,0
1496178856.685,-983.745,-722.147,-364.938,-171.725,0
1496178856.685,-506.771,-649.669,-129.352,-363.660,0
1496178856.687,17.864,-210.895,392.620,209.380,0
1496178856.687,-455.391,-290.424,167.097,402.877,0
1496178856.715,-983.917,-729.754,-369.579,-176.493,0
1496178856.715,-506.857,-655.597,-131.962,-357.908,0
1496178856.715,24.240,-222.664,392.680,206.534,0
1496178856.715,-459.576,-287.473,160.870,400.416,0
1496178856.717,-986.449,-730.288,-366.879,-176.879,0
1496178856.717,-517.142,-660.664,-133.499,-369.132,0
1496178856.745,24.715,-215.663,395.167,203.710,0
1496178856.745,-455.563,-290.525,163.402,401.426,0
1496178856.745,-985.574,-731.631,-363.767,-172.604,0
1496178856.745,-511.330,-667.856,-129.988,-365.766,0
1496178856.747,29.065,-215.409,399.311,203.897,0
1496178856.747,-448.367,-289.691,162.616,403.838,0
1496178856.775,-982.825,-724.779,-365.929,-169.769,0
1496178856.775,-519.741,-672.565,-141.024,-369.382,0
1496178856.775,30.160,-222.361,394.045,203.942,0
1496178856.775,-445.794,-287.469,166.487,401.336,0
1496178856.777,-983.682,-728.654,-366.725,-167.346,0
1496178856.777,-518.096,-670.564,-138.687,-369.708,0
1496178856.805,30.920,-211.403,393.372,199.436,0
1496178856.805,-439.335,-278.998,175.459,407.361,0
1496178856.805,-983.539,-727.420,-361.527,-167.634,0
1496178856.805,-525.549,-678.717,-135.691,-376.230,0
1496178856.807,40.886,-220.835,393.372,206.340,0
1496178856.807,-432.611,-281.287,176.267,407.208,0
1496178856.835,-982.533,-732.906,-360.966,-163.374,0
1496178856.835,-520.856,-674.667,-132.665,-367.621,0
1496178856.835,35.972,-214.272,391.188,199.634,0
1496178856.835,-432.607,-276.624,169.483,408.408,0
1496178856.837,-987.691,-732.424,-359.227,-165.457,0
1496178856.837,-530.060,-671.705,-138.709,-371.686,0
1496178856.865,43.074,-219.500,402.191,199.484,0
1496178856.865,-431.497,-268.381,173.473,409.197,0
1496178856.866,-983.723,-730.569,-358.423,-157.700,0
1496178856.866,-533.160,-685.647,-141.118,-369.203,0
1496178856.867,37.270,-210.353,395.066,196.096,0
1496178856.867,-429.451,-277.764,179.719,405.925,0
1496178856.925,-987.881,-728.340,-361.231,-162.001,0
1496178856.925,-540.083,-684.813,-146.275,-372.961,0
1496178856.925,38.227,-207.966,389.348,192.083,0
1496178856.925,-422.446,-267.311,177.456,412.803,0
1496178856.926,-994.722,-737.555,-357.529,-160.513,0
1496178856.926,-544.791,-684.761,-149.076,-372.580,0
1496178856.927,34.185,-213.483,393.050,196.814,0
1496178856.927,-419.140,-260.183,183.466,410.671,0
1496178856.927,-995.313,-737.978,-361.669,-160.917,0
1496178856.927,-541.788,-688.351,-142.902,-374.652,0
1496178856.929,36.219,-207.566,392.501,196.511,0
1496178856.929,-421.343,-270.023,180.445,407.672,0
1496178856.955,-993.431,-739.201,-365.543,-158.766,0
1496178856.955,-547.933,-688.044,-151.821,-376.522,0
1496178856.955,34.510,-207.955,393.320,190.580,0
1496178856.955,-415.093,-265.067,179.281,410.121,0
1496178856.957,-994.344,-731.463,-361.441,-155.251,0
1496178856.957,-548.423,-694.282,-148.564,-375.385,0
1496178856.985,48.916,-205.349,392.706,189.058,0
1496178856.986,-414.409,-259.712,189.619,413.487,0
1496178856.986,-1000.369,-740.117,-358.239,-153.429,0
1496178856.986,-554.444,-690.681,-150.482,-379.173,0
1496178856.987,39.286,-203.995,390.661,187.678,0
1496178856.987,-404.648,-245.781,184.708,413.652,0
1496178857.015,-1001.457,-742.462,-360.917,-156.937,0
1496178857.015,-557.301,-696.452,-155.284,-377.165,0
1496178857.015,48.972,-198.097,393.092,193.108,0
1496178857.015,-409.902,-251.607,182.655,407.851,0
1496178857.017,-1001.326,-744.485,-352.162,-153.044,0
1496178857.017,-570.024,-705.128,-162.753,-382.487,0
1496178857.045,42.592,-207.155,390.552,183.459,0
1496178857.045,-404.012,-252.651,186.107,412.058,0
1496178857.045,-1005.523,-745.282,-356.347,-153.074,0
1496178857.045,-579.916,-712.088,-161.313,-386.294,0
1496178857.046,42.951,-201.553,388.080,187.075,0
1496178857.046,-398.335,-243.421,187.476,415.077,0
1496178857.075,-1007.086,-738.640,-356.695,-150.250,0
1496178857.075,-578.368,-710.876,-158.011,-382.999,0
1496178857.076,50.053,-202.166,387.728,185.108,0
1496178857.076,-392.153,-242.246,189.338,416.329,0
1496178857.077,-1001.394,-739.698,-355.580,-143.780,0
1496178857.077,-578.888,-711.680,-158.688,-381.713,0
1496178857.105,53.965,-203.744,382.814,180.396,0
1496178857.105,-384.235,-233.592,195.195,420.582,0
1496178857.106,-1008.032,-745.618,-359.567,-147.894,0
1496178857.106,-577.384,-713.517,-166.235,-380.322,0
1496178857.107,51.190,-195.849,385.327,181.899,0
1496178857.107,-381.917,-233.330,194.712,416.965,0
1496178857.135,-1013.010,-738.071,-354.724,-151.384,0
1496178857.135,-588.885,-708.531,-160.535,-383.968,0
1496178857.135,46.481,-195.688,386.068,178.863,0
1496178857.135,-386.921,-230.922,192.536,418.326,0
1496178857.137,-1011.016,-741.194,-351.638,-146.537,0
1496178857.137,-597.617,-716.542,-168.415,-385.314,0
1496178857.255,44.742,-195.161,379.852,174.479,0
1496178857.255,-387.747,-231.176,194.757,415.596,0
1496178857.255,-1021.133,-742.402,-355.595,-142.318,0
1496178857.255,-609.660,-724.273,-170.192,-391.418,0
1496178857.256,43.325,-199.309,384.299,170.960,0
1496178857.256,-380.294,-226.614,192.083,418.513,0
1496178857.257,-1024.439,-745.065,-359.302,-148.265,0
1496178857.257,-613.766,-730.653,-172.305,-390.651,0
1496178857.257,48.407,-194.877,387.354,173.821,0
1496178857.257,-378.584,-224.572,192.648,415.507,0
1496178857.258,-1019.255,-749.208,-351.919,-144.416,0
1496178857.258,-606.888,-728.540,-176.149,-387.278,0
1496178857.285,-200.124,-710.818,3.529,-631.796,0
1496178857.285,478.165,-168.557,569.000,-71.367,0
1496178857.285,55.751,-188.962,383.695,176.411,0
1496178857.285,-612.420,-731.106,-170.842,-387.326,0
1496178857.287,-211.605,-728.549,2.227,-637.559,0
1496178857.287,468.879,-173.748,562.070,-74.878,0
1496178857.345,61.746,-188.577,386.676,177.436,0
1496178857.345,-612.734,-731.738,-174.934,-389.997,0
1496178857.345,-205.614,-718.130,5.466,-630.259,0
1496178857.345,477.249,-175.166,562.040,-77.055,0
1496178857.346,72.274,-186.157,389.024,184.474,0
1496178857.346,-607.255,-734.528,-172.810,-378.493,0
1496178857.347,-207.682,-716.529,4.722,-633.083,0
1496178857.347,483.651,-165.506,562.298,-80.829,0
1496178857.347,71.462,-184.994,385.995,180.274,0
1496178857.347,-608.392,-732.347,-169.937,-378.186,0
1496178857.349,-205.734,-725.153,1.300,-631.815,0
1496178857.349,491.554,-165.707,562.455,-75.110,0
1496178857.375,83.987,-179.205,396.037,184.590,0
1496178857.375,-604.899,-736.072,-167.581,-379.910,0
1496178857.375,-215.334,-732.076,2.493,-635.013,0
1496178857.375,486.643,-172.189,561.277,-83.716,0
1496178857.377,81.691,-181.516,391.841,180.742,0
1496178857.377,-614.918,-738.933,-169.612,-377.876,0
1496178857.435,-224.231,240.421,-3.386,-639.220,0
1496178857.435,487.040,807.089,559.889,-82.740,0
1496178857.435,92.174,-173.243,397.712,184.635,0
1496178857.435,-604.252,-739.068,-165.281,-372.262,0
1496178857.437,-226.352,-738.037,2.107,-634.418,0
1496178857.437,486.284,-167.050,557.481,-82.212,0
1496178857.437,99.608,-173.038,399.014,186.243,0
1496178857.437,-609.117,-734.000,-167.491,-370.179,0
1496178857.438,-229.931,236.476,-5.077,-637.608,0
1496178857.438,493.603,817.030,560.783,-77.519,0
1496178857.439,98.947,810.855,403.819,183.958,0
1496178857.439,-610.871,243.673,-160.778,-371.417,0
1496178857.465,-236.266,1213.158,-5.597,-641.389,0
1496178857.465,487.930,1793.734,555.416,-85.152,0
1496178857.465,104.141,813.858,399.369,185.690,0
1496178857.465,-612.364,242.357,-165.995,-372.756,0
1496178857.467,-240.904,1220.518,-9.901,-642.148,0
1496178857.467,487.148,1791.924,559.489,-89.471,0
1496178857.495,99.575,812.665,398.213,183.046,0
1496178857.495,-624.870,236.537,-169.309,-376.189,0
1496178857.495,-249.801,1211.322,-11.352,-643.439,0
1496178857.495,487.638,1798.439,554.904,-87.486,0
1496178857.497,105.506,1797.220,400.042,184.732,0
1496178857.497,-613.246,1226.668,-162.925,-365.725,0
1496178857.525,-246.828,2190.936,-10.298,-642.507,0
1496178857.525,487.885,2778.543,557.694,-92.613,0
1496178857.525,113.869,1808.294,406.202,188.046,0
1496178857.525,-623.561,1216.148,-162.155,-366.675,0
1496178857.527,-246.031,2191.123,-10.720,-640.271,0
1496178857.527,499.744,2791.353,560.102,-81.382,0
1496178857.555,114.852,2787.302,405.364,188.745,0
1496178857.555,-617.914,2196.518,-164.933,-368.986,0
1496178857.555,-259.708,3160.591,-13.727,-644.007,0
1496178857.555,493.487,3759.946,556.052,-92.557,0
1496178857.557,114.774,2788.611,401.385,184.059,0
1496178857.557,-623.595,2196.051,-164.694,-365.108,0
1496178857.585,-264.248,3157.386,-14.281,-644.736,0
1496178857.585,494.288,3761.479,548.898,-97.247,0
1496178857.585,125.848,2805.030,413.315,195.634,0
1496178857.585,-616.687,2200.823,-159.402,-363.451,0
1496178857.587,-261.395,3160.064,-12.523,-644.983,0
1496178857.587,496.352,3761.666,552.525,-90.163,0
1496178857.615,126.065,2800.029,414.287,192.788,0
1496178857.615,-618.748,2205.445,-163.303,-362.408,0
1496178857.615,-263.930,3153.964,-16.476,-641.086,0
1496178857.615,501.711,3762.848,555.461,-89.457,0
1496178857.617,134.663,2801.604,412.548,194.688,0
1496178857.617,-622.245,2193.661,-153.579,-359.861,0
1496178857.645,-272.255,3152.898,-20.923,-647.096,0
1496178857.645,502.205,3768.547,549.526,-90.485,0
1496178857.645,137.946,2800.164,417.018,188.528,0
1496178857.645,-623.950,2199.364,-160.913,-360.635,0
1496178857.647,-274.290,3146.933,-19.165,-650.320,0
1496178857.647,508.791,3767.119,554.313,-91.147,0
1496178857.675,140.501,2804.053,414.123,190.813,0
1496178857.676,-628.804,2193.406,-161.799,-361.327,0
1496178857.676,-275.879,3143.234,-25.175,-645.884,0
1496178857.676,503.993,3761.513,555.009,-99.895,0
1496178857.677,148.930,2805.280,412.474,192.448,0
1496178857.677,-626.845,2186.087,-159.451,-358.641,0
1496178857.705,-280.042,3143.743,-29.457,-647.567,0
1496178857.705,508.791,3766.831,555.760,-96.809,0
1496178857.705,154.140,2810.965,419.785,194.168,0
1496178857.705,-627.103,2186.899,-155.393,-356.065,0
1496178857.707,-288.879,3129.449,-27.352,-651.315,0
1496178857.707,507.239,3768.921,556.310,-101.866,0
1496178857.735,156.563,2808.758,414.097,194.860,0
1496178857.735,-629.186,2184.064,-157.334,-359.947,0
1496178857.735,-287.888,3137.228,-25.598,-643.296,0
1496178857.735,506.255,3769.460,550.603,-98.279,0
1496178857.737,155.651,2815.771,416.943,190.836,0
1496178857.737,-629.403,2188.443,-158.703,-355.552,0
1496178857.765,-293.281,3131.528,-34.057,-649.654,0
1496178857.765,510.481,3765.926,553.673,-101.533,0
1496178857.765,163.976,2817.274,423.039,196.307,0
1496178857.765,-629.100,2180.979,-156.679,-351.150,0
1496178857.767,-297.432,3128.039,-33.283,-646.947,0
1496178857.767,509.042,3769.179,545.999,-107.165,0
1496178857.795,162.940,2822.394,425.769,196.700,0
1496178857.795,-630.315,2184.580,-152.266,-353.518,0
1496178857.795,-302.612,3124.243,-33.912,-649.763,0
1496178857.795,514.337,3772.299,553.576,-104.416,0
1496178857.797,172.155,2829.859,433.664,202.632,0
1496178857.797,-632.668,2189.158,-143.418,-352.134,0
1496178857.825,-312.373,3127.602,-28.388,-653.592,0
1496178857.825,512.942,3772.994,543.680,-106.664,0
1496178857.825,172.484,2831.347,428.563,195.417,0
1496178857.825,-630.330,2193.406,-147.374,-347.594,0
1496178857.827,-301.370,3123.630,-34.140,-648.996,0
1496178857.827,516.334,3773.185,550.042,-102.030,0
1496178857.855,179.571,2838.057,424.355,200.335,0
1496178857.855,-623.333,2190.224,-149.768,-343.401,0
1496178857.855,-312.164,3118.854,-38.564,-646.879,0
1496178857.855,518.077,3776.540,545.719,-104.412,0
1496178857.857,185.271,2833.034,426.868,203.948,0
1496178857.857,-633.898,2185.781,-154.125,-344.501,0
1496178857.885,-312.485,3119.310,-34.712,-656.334,0
1496178857.885,521.069,3777.905,543.568,-108.571,0
1496178857.886,188.996,2840.360,433.395,205.373,0
1496178857.886,-634.979,2182.493,-145.471,-348.297,0
1496178857.887,-312.803,3108.880,-30.329,-651.539,0
1496178857.887,519.420,3774.625,545.072,-108.695,0
1496178857.915,195.630,2843.711,437.924,199.916,0
1496178857.915,-643.764,2181.110,-153.156,-345.402,0
1496178857.915,-328.956,3106.587,-44.653,-655.459,0
1496178857.915,517.254,3769.969,547.192,-112.547,0
1496178857.917,195.997,2851.202,433.200,203.690,0
1496178857.917,-637.305,2188.507,-158.273,-342.223,0
1496178857.945,-335.246,3095.797,-47.207,-657.818,0
1496178857.945,517.830,3770.582,542.966,-117.453,0
1496178857.945,197.990,2840.689,437.164,204.038,0
1496178857.945,-643.154,2180.900,-154.877,-341.935,0
1496178857.947,-332.797,3107.556,-43.295,-656.607,0
1496178857.947,524.820,3778.840,546.702,-112.038,0
1496178857.975,203.346,2840.607,441.125,203.948,0
1496178857.975,-639.164,2181.308,-146.514,-342.388,0
1496178857.976,-338.093,3092.794,-42.401,-656.049,0
1496178857.976,523.904,3782.448,545.580,-116.444,0
1496178857.978,207.920,2863.679,443.100,207.699,0
1496178857.978,-648.828,2188.189,-154.275,-336.090,0
1496178858.005,-342.775,3099.575,-41.836,-658.907,0
1496178858.005,526.189,3777.187,544.795,-117.431,0
1496178858.005,210.601,2858.641,441.080,202.706,0
1496178858.005,-646.913,2177.381,-156.724,-340.660,0
1496178858.007,-348.568,3094.586,-41.907,-656.038,0
1496178858.007,530.187,3784.158,544.013,-112.356,0
1496178858.035,216.106,2866.768,442.288,208.705,0
1496178858.035,-644.957,2183.982,-143.391,-336.348,0
1496178858.035,-349.593,3085.127,-53.744,-656.423,0
1496178858.035,522.543,3782.785,544.690,-119.264,0
1496178858.037,218.279,2860.283,441.061,202.448,0
1496178858.037,-641.535,2181.846,-144.461,-334.399,0
1496178858.095,-353.905,3080.363,-50.651,-660.964,0
1496178858.095,526.140,3779.797,537.012,-129.380,0
1496178858.095,220.071,2869.446,444.625,205.964,0
1496178858.095,-646.090,2177.097,-149.349,-333.027,0
1496178858.096,-356.407,3086.242,-52.188,-659.105,0
1496178858.096,526.462,3778.021,549.365,-122.798,0
1496178858.097,229.802,2870.770,446.918,206.936,0
1496178858.097,-648.917,2181.166,-147.603,-331.520,0
1496178858.097,-360.128,3080.456,-56.837,-658.929,0
1496178858.097,525.419,3780.481,536.702,-126.313,0
1496178858.099,236.261,2881.316,446.787,209.360,0
1496178858.099,-647.878,2176.524,-141.155,-328.629,0
1496178858.125,-365.674,3079.723,-56.762,-659.823,0
1496178858.125,528.179,3777.146,537.005,-130.547,0
1496178858.125,234.701,2874.954,454.140,207.389,0
1496178858.125,-652.661,2177.284,-147.202,-334.482,0
1496178858.127,-368.378,3070.691,-56.138,-656.562,0
1496178858.127,531.963,3788.429,545.307,-121.567,0
1496178858.155,246.568,2891.601,455.475,211.450,0
1496178858.155,-642.163,2185.740,-134.577,-325.390,0
1496178858.155,-370.551,3074.910,-48.512,-656.764,0
1496178858.155,534.824,3786.716,540.629,-124.963,0
1496178858.156,250.461,2885.523,453.276,214.954,0
1496178858.157,-646.494,2181.469,-146.047,-322.645,0
1496178858.185,-378.973,3070.370,-52.850,-660.766,0
1496178858.185,529.645,3785.037,530.224,-131.848,0
1496178858.185,248.370,2890.740,457.753,213.515,0
1496178858.185,-650.496,2177.972,-140.325,-323.389,0
1496178858.187,-383.487,3065.672,-61.587,-662.093,0
1496178858.187,530.542,3779.808,538.890,-132.809,0
1496178858.216,254.167,2888.747,458.882,213.526,0
1496178858.216,-654.527,2170.597,-142.236,-325.962,0
1496178858.245,-388.088,3062.826,-69.295,-663.152,0
1496178858.245,539.664,3778.944,531.264,-133.984,0
1496178858.245,251.968,2883.481,456.664,203.424,0
1496178858.245,-659.535,2168.783,-142.442,-323.685,0
1496178858.246,-398.335,3051.958,-70.073,-669.311,0
1496178858.246,539.439,3784.019,536.272,-134.698,0
1496178858.247,256.157,2889.884,460.808,213.040,0
1496178858.247,-655.915,2176.674,-139.584,-319.862,0
1496178858.247,166.886,83.533,-243.604,-420.378,0
1496178858.249,1108.015,828.010,353.024,113.708,0
1496178858.249,833.102,-65.643,278.993,457.814,0
1496178858.275,-85.855,-784.036,-317.832,-74.920,0
1496178858.275,169.294,91.588,-248.309,-414.615,0
1496178858.275,1102.947,823.429,349.105,108.341,0
1496178858.275,838.603,-60.257,284.498,460.548,0
1496178858.277,-93.118,-793.356,-317.820,-72.477,0
1496178858.277,162.536,83.484,-250.455,-421.601,0
1496178858.305,1105.512,822.688,346.861,106.097,0
1496178858.305,836.000,-58.817,276.173,458.697,0
1496178858.305,-91.914,-789.885,-315.457,-73.517,0
1496178858.305,157.502,84.669,-249.371,-422.124,0
1496178858.307,1103.407,826.189,349.898,104.751,0
1496178858.307,847.979,-44.034,289.442,462.605,0
1496178858.335,-91.353,-789.422,-311.096,-68.423,0
1496178858.335,157.330,83.263,-246.413,-413.164,0
1496178858.335,1107.117,829.588,356.588,106.011,0
1496178858.335,853.380,-43.734,285.504,459.355,0
1496178858.337,-85.698,-779.380,-308.108,-62.439,0
1496178858.337,158.437,89.718,-252.382,-419.017,0
1496178858.365,1104.323,826.047,356.831,100.708,0
1496178858.366,845.941,-49.808,282.385,456.075,0
1496178858.366,-92.430,-790.809,-312.858,-67.851,0
1496178858.366,142.565,71.142,-254.061,-420.344,0
1496178858.367,1104.802,828.721,345.892,102.268,0
1496178858.367,856.962,-44.310,288.971,464.512,0
1496178858.395,-96.544,-788.412,-314.006,-67.769,0
1496178858.395,137.404,70.275,-244.180,-422.569,0
1496178858.395,1109.765,825.912,348.510,98.838,0
1496178858.395,860.650,-41.674,290.100,457.545,0
1496178858.397,-95.672,-791.935,-314.900,-63.326,0
1496178858.397,138.821,68.274,-255.961,-422.753,0
